Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
right,go,2,0,2,0,9,2,56,3,1172.4518041610718,None,1,0.8928999900817871,1172.4518041610718,None,1173.429889202118,None,1174.4308631420135,1174.769457101822,1174.4308631420135,1174.769457101822,1173.429889202118,None,1173.429889202118,None,1173.429889202118,None,-1,-1,1,True,730.9880256652832,976.0100841522217,right,1177.0441541671753,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,9,3,57,0,1177.5558021068573,None,1,0.9487018585205078,1177.5558021068573,None,1178.5848300457,None,1179.5883090496063,1179.9415900707245,1179.5883090496063,1179.9415900707245,1178.5848300457,None,1178.5848300457,None,1178.5848300457,None,-1,-1,1,True,338.4532928466797,1128.957748413086,left,1181.9595181941986,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,9,4,58,1,1182.4696400165558,None,1,5.367778062820435,1182.4696400165558,None,1187.948037147522,None,1188.962238073349,1189.303719997406,1188.962238073349,1189.303719997406,1187.948037147522,None,1187.948037147522,None,1187.948037147522,None,-1,-1,1,True,33.31160545349121,1022.139310836792,left,1190.8900940418243,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,stop,2,0,2,0,9,5,59,2,1191.4082870483398,None,1,0.9030659198760986,1191.4082870483398,None,1192.444077014923,None,1193.4701330661774,1193.7974150180817,1193.4701330661774,1193.7974150180817,1192.444077014923,None,1192.444077014923,None,1192.444077014923,None,700,700,1,True,317.31343269348145,-1.0,-1,1197.6406960487366,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,10,0,60,3,1198.173849105835,None,1,0.8265950679779053,1198.173849105835,None,1199.0963690280914,None,1200.081502199173,1200.4387741088867,1200.081502199173,1200.4387741088867,1199.0963690280914,None,1199.0963690280914,None,1199.0963690280914,None,-1,-1,1,True,383.00418853759766,869.6815967559814,right,1202.222050189972,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,stop,2,0,2,0,10,1,61,2,1202.7395341396332,None,1,0.9998269081115723,1202.7395341396332,None,1203.8301720619202,None,1204.8260300159454,1205.1918830871582,1204.8260300159454,1205.1918830871582,1203.8301720619202,None,1203.8301720619202,None,1203.8301720619202,None,750,700,0,True,528.3441543579102,838.0959033966064,left,1207.0880529880524,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,10,2,62,4,1207.5989060401917,None,1,1.0548229217529297,1207.5989060401917,None,1208.7630829811096,None,1209.7895901203156,1210.150820016861,1209.7895901203156,1210.150820016861,1208.7630829811096,None,1208.7630829811096,None,1208.7630829811096,None,-1,-1,1,True,764.8563385009766,856.4579486846924,right,1212.265506029129,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,10,3,63,3,1212.7613880634308,None,1,1.1213040351867676,1212.7613880634308,None,1213.9835011959076,None,1214.9880831241608,1215.3243010044098,1214.9880831241608,1215.3243010044098,1213.9835011959076,None,1213.9835011959076,None,1213.9835011959076,None,-1,-1,1,True,526.6909599304199,855.1323413848877,right,1217.2678940296173,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,10,4,64,3,1217.7687120437622,None,1,0.8637139797210693,1217.7687120437622,None,1218.7484769821167,None,1219.7821910381317,1220.1487820148468,1219.7821910381317,1220.1487820148468,1218.7484769821167,None,1218.7484769821167,None,1218.7484769821167,None,-1,-1,1,True,465.923547744751,1095.7705974578857,right,1222.1869430541992,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,10,5,65,4,1222.7090849876404,None,1,0.8923258781433105,1222.7090849876404,None,1223.6767461299896,None,1224.6719541549683,1225.0240061283112,1224.6719541549683,1225.0240061283112,1223.6767461299896,None,1223.6767461299896,None,1223.6767461299896,None,-1,-1,1,True,335.8571529388428,1177.3686408996582,right,1227.0600399971008,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
