Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
right,stop,0,0,0,0,9,5,59,5,299.5074288845062,None,1,0.5725529193878174,299.5074288845062,None,300.17068099975586,None,301.1773498058319,301.5080099105835,301.1773498058319,301.5080099105835,300.17068099975586,None,300.17068099975586,None,300.17068099975586,None,500,300,1,True,462.6343250274658,-1.0,-1,305.53810691833496,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,stop,0,0,0,0,10,0,60,5,306.0670659542084,None,1,0.5873398780822754,306.0670659542084,None,306.7392508983612,None,307.7171678543091,308.0630519390106,307.7171678543091,308.0630519390106,306.7392508983612,None,306.7392508983612,None,306.7392508983612,None,,,0,False,3000.9212493896484,-1.0,-1,311.62184977531433,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,go,0,0,0,0,10,1,61,4,312.1144759654999,None,1,0.829456090927124,312.1144759654999,None,313.0244297981262,None,314.05732798576355,314.41722893714905,314.05732798576355,314.41722893714905,313.0244297981262,None,313.0244297981262,None,313.0244297981262,None,-1,-1,1,True,517.7490711212158,554.6634197235107,right,316.0000159740448,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,go,0,0,0,0,10,2,62,3,316.50592279434204,None,1,4.695001125335693,316.50592279434204,None,321.3016028404236,None,322.3033399581909,322.66696190834045,322.3033399581909,322.66696190834045,321.3016028404236,None,321.3016028404236,None,321.3016028404236,None,-1,-1,1,True,284.75475311279297,645.7674503326416,right,324.12629890441895,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,go,0,0,0,0,10,3,63,3,324.6300950050354,None,1,0.88201904296875,324.6300950050354,None,325.6026909351349,None,326.6356279850006,326.99082684516907,326.6356279850006,326.99082684516907,325.6026909351349,None,325.6026909351349,None,325.6026909351349,None,-1,-1,1,True,376.5392303466797,570.5673694610596,right,328.416708946228,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,stop,0,0,0,0,10,4,64,2,328.9252908229828,None,1,0.7447099685668945,328.9252908229828,None,329.7761240005493,None,330.7793679237366,331.1308569908142,330.7793679237366,331.1308569908142,329.7761240005493,None,329.7761240005493,None,329.7761240005493,None,500,350,0,True,448.27914237976074,690.4540061950684,left,332.8283038139343,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,stop,0,0,0,0,10,5,65,2,333.3241398334503,None,1,1.0688838958740234,333.3241398334503,None,334.4834678173065,None,335.50858783721924,335.85988998413086,335.50858783721924,335.85988998413086,334.4834678173065,None,334.4834678173065,None,334.4834678173065,None,450,350,1,True,237.2579574584961,-1.0,-1,339.6284248828888,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,stop,0,0,0,0,11,0,66,2,340.12080478668213,None,1,0.4015331268310547,340.12080478668213,None,340.6075019836426,None,341.6201169490814,341.950758934021,341.6201169490814,341.950758934021,340.6075019836426,None,340.6075019836426,None,340.6075019836426,None,500,350,1,True,239.2737865447998,-1.0,-1,345.7439339160919,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,11,1,67,0,346.27695393562317,None,1,0.2853422164916992,346.27695393562317,None,346.6403648853302,None,347.6134309768677,347.96517395973206,347.6134309768677,347.96517395973206,346.6403648853302,None,346.6403648853302,None,346.6403648853302,None,-1,-1,1,True,276.40581130981445,652.916669845581,left,349.4593188762665,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,11,2,68,1,349.9801027774811,None,1,0.7245240211486816,349.9801027774811,None,350.81410479545593,None,351.82896089553833,352.19635486602783,351.82896089553833,352.19635486602783,350.81410479545593,None,350.81410479545593,None,350.81410479545593,None,-1,-1,1,True,332.2641849517822,644.8836326599121,left,353.69665598869324,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
